ticker,name,period,total_assets,total_equity,stockholders_equity,retained_earnings,short_term_debt,long_term_debt,bps,equity_ratio,revenue,operating_income,ordinary_income,net_income,basic_eps,roe,roa,operating_cf,investing_cf,financing_cf,capex,cash_equivalents,operating_cf_margin,dps,dividend_payment,buyback,payout_ratio,total_return_ratio,doe,price,shares_outstanding,market_cap,per,pbr,dividend_yield,total_liabilities,interest_bearing_debt,net_cash,net_cash_ratio
4955,,2023-12,27258435000.0,20712414000.0,19169768000.0,16823830000.0,,929272000.0,1632.81,71.7,15655104000.0,1378580000.0,1107014000.0,605625000.0,50.24,3.1,2.22,1095426000.0,-244858000.0,-1756423000.0,-226000000.0,10375728000.0,7.0,32.0,430888000.0,769115000.0,63.7,190.7,2.0,,11740354,,,,,6546021000.0,929272000.0,3829707000.0,
4956,,2025-03,136801000000.0,86672000000.0,79146000000.0,73009000000.0,51000000.0,38000000.0,1299.8,63.1,135690000000.0,10649000000.0,11194000000.0,8084000000.0,121.02,9.37,5.91,7174000000.0,-7310000000.0,-5621000000.0,-7761000000.0,20008000000.0,5.29,38.0,2389000000.0,2999000000.0,31.4,68.5,3.0,1360.0,60890906,82811632160.0,11.23781193191208,0.9554600350747646,2.794117647058824,50129000000.0,89000000.0,-30121000000.0,-0.36372909474605386
4957,,2025-03,27725000000.0,21067000000.0,20816000000.0,18367000000.0,1700000000.0,1849000000.0,2321.15,76.0,14661000000.0,1820000000.0,1882000000.0,1376000000.0,150.74,6.53,4.96,3057000000.0,-763000000.0,-1529000000.0,-471000000.0,5971000000.0,20.85,12.0,109000000.0,102000000.0,8.0,15.4,0.5,,8967968,,,,,6658000000.0,3549000000.0,-687000000.0,
4958,,2025-09,147151000000.0,123324000000.0,102585000000.0,94475000000.0,,,3038.37,83.5,73495000000.0,8515000000.0,9288000000.0,6921000000.0,169.48,5.63,4.7,11247000000.0,-6914000000.0,-5489000000.0,-5164000000.0,31267000000.0,15.3,74.0,3116000000.0,2238000000.0,43.7,76.0,2.4,,33763169,,,,,23827000000.0,,7440000000.0,
4960,,2025-03,13297811000.0,4777291000.0,4625070000.0,1595938000.0,2550000000.0,1682500000.0,297.43,35.9,9710828000.0,402277000.0,173610000.0,128077000.0,7.98,2.68,0.96,1260930000.0,-288566000.0,-713967000.0,-276000000.0,2132108000.0,12.98,3.5,49870000.0,31519000.0,43.9,68.5,1.2,665.0,15550112,10340824480.0,83.33333333333333,2.1645791474708154,0.5263157894736842,8520520000.0,4232500000.0,-6388412000.0,-0.6177855559153635
4962,,2021-03,16309903000.0,14093682000.0,13808183000.0,12865643000.0,,,2234.7,86.2,6360479000.0,473833000.0,494088000.0,227809000.0,36.1,1.62,1.4,912026000.0,351398000.0,-253855000.0,-949633000.0,2651522000.0,14.34,30.0,221274000.0,31440000.0,83.1,96.9,1.3,,6178987,,,,,2216221000.0,,435301000.0,
4963,,2022-12,46557863000.0,31108954000.0,29480706000.0,26331123000.0,5572068000.0,560436000.0,1015.1,66.1,32418829000.0,1884270000.0,2394667000.0,1647234000.0,54.33,5.35,3.54,873883000.0,-2763387000.0,2249885000.0,-2830000000.0,3476911000.0,2.7,16.0,501606000.0,115000.0,29.5,29.5,1.6,,29042169,,,,,15448909000.0,6132504000.0,-11971998000.0,
4966,,2025-03,130589000000.0,106119000000.0,91607000000.0,96802000000.0,400000000.0,,6578.57,81.3,83845000000.0,18829143000.0,20041000000.0,14078000000.0,872.85,13.27,10.78,19203000000.0,-3590000000.0,-3527000000.0,-2712664000.0,46003000000.0,22.9,280.0,3224856000.0,2841000.0,32.1,32.1,4.5,,13925062,,,,,24470000000.0,400000000.0,21533000000.0,
4967,,2025-12,275329000000.0,211008000000.0,183444000000.0,204240000000.0,,,2827.66,76.3,165742000000.0,14923000000.0,16995000000.0,3656000000.0,49.18,1.74,1.33,25590000000.0,-154000000.0,-7921000000.0,-14011000000.0,64693000000.0,15.44,104.0,7656000000.0,,211.4,211.4,3.7,5856.0,64874843,379907080608.0,119.07279381862546,1.8004392279344859,1.7759562841530054,64321000000.0,,372000000.0,0.0009791868037959557
4968,,2025-03,122297000000.0,57237000000.0,46315000000.0,40619000000.0,18319000000.0,11061000000.0,2947.46,47.8,80236000000.0,1057000000.0,854000000.0,2644000000.0,133.27,4.52,2.16,5119000000.0,-3243000000.0,-4704000000.0,-5332000000.0,6434000000.0,6.38,49.0,952000000.0,,36.8,36.8,1.7,1290.0,15713529,20270452410.0,9.679597808959254,0.3541494559463284,3.798449612403101,65060000000.0,29380000000.0,-58626000000.0,-2.892190012053115
4970,,2025-03,65864000000.0,24831000000.0,24596000000.0,21529000000.0,4600000000.0,17005000000.0,3128.47,37.7,38665000000.0,4103000000.0,3997000000.0,3279000000.0,413.14,13.21,4.98,6795000000.0,-11974000000.0,5193000000.0,-8616000000.0,3597000000.0,17.57,45.0,317000000.0,,10.9,10.9,1.5,,7861990,,,,,41033000000.0,21605000000.0,-37436000000.0,
4971,,2025-12,36424000000.0,30472000000.0,26115693000.0,27428552000.0,,,1668.73,83.7,20947000000.0,5748000000.0,6051000000.0,5028609000.0,272.14,16.5,13.81,3979322000.0,-3394768000.0,-2252707000.0,-2774173000.0,8749852000.0,19.0,96.0,936016000.0,1292474000.0,35.3,61.0,6.2,,15650041,,,,,5952000000.0,,2797852000.0,
4972,,2025-03,54114889000.0,38003155000.0,32818773000.0,26034025000.0,1551540000.0,1671213000.0,2292.11,70.2,47633842000.0,6347465000.0,6339644000.0,4378529000.0,264.18,11.52,8.09,5925608000.0,-1946557000.0,-1352336000.0,-1963000000.0,15913644000.0,12.44,62.5,786750000.0,240000.0,23.7,23.7,2.9,,14318149,,,,,16111734000.0,3222753000.0,-198090000.0,
4973,,2025-03,15856629000.0,13594720000.0,10411042000.0,8781286000.0,,,2338.53,85.2,12611218000.0,502648000.0,657493000.0,1579736000.0,273.73,11.69,9.96,579789000.0,1522484000.0,-676563000.0,-106273000.0,7284489000.0,4.6,126.0,715032000.0,243000.0,46.0,46.0,5.2,4798.0,4451959,21360499282.0,17.528221239907936,1.5712349560711805,2.626094205919133,2261909000.0,,5022580000.0,0.23513401693903346
4974,,2025-03,125334000000.0,115849000000.0,100324000000.0,52465000000.0,,,959.17,92.2,45039000000.0,2263000000.0,2592000000.0,1041000000.0,8.65,0.9,0.83,5844000000.0,-10912000000.0,-2256000000.0,-10106000000.0,27036000000.0,12.98,17.0,2047000000.0,,196.5,,1.8,,104594597,,,,,9485000000.0,,17551000000.0,
4975,,2025-03,54841000000.0,47812000000.0,41589000000.0,44060000000.0,300000000.0,30000000.0,1918.52,87.2,28356000000.0,10513763000.0,10920000000.0,7497000000.0,297.67,15.68,13.67,8426000000.0,-5218000000.0,-3650000000.0,-6359000000.0,24813000000.0,29.72,76.0,1820138000.0,1500283000.0,25.5,45.5,4.2,,21677647,,,,,7029000000.0,330000000.0,17784000000.0,
4976,,2025-06,12818551000.0,10372294000.0,9610830000.0,8791681000.0,128000000.0,611500000.0,2609.07,80.8,5194148000.0,780227000.0,976808000.0,702972000.0,176.98,6.78,5.48,942088000.0,-2025331000.0,-75388000.0,-952000000.0,3032570000.0,18.14,32.0,87386000.0,,18.1,,1.3,,3683622,,,,,2446257000.0,739500000.0,586313000.0,
4977,,2025-03,40413000000.0,25374000000.0,18145000000.0,12177000000.0,862000000.0,4104000000.0,1138.88,51.2,38745000000.0,3930000000.0,4145000000.0,3159000000.0,173.91,15.27,7.82,5183000000.0,-1176000000.0,-2554000000.0,-1838000000.0,4636000000.0,13.38,25.0,308000000.0,,14.4,14.4,2.3,1235.0,15932319,19676413965.0,7.101374274049796,0.775455740718846,2.0242914979757085,15039000000.0,4966000000.0,-10403000000.0,-0.5287040625646849
4978,,2025-03,9670755000.0,8984946000.0,8991188000.0,58294000.0,,,94.89,92.9,2978627000.0,-130409000.0,45053000.0,103245000.0,1.11,1.15,1.07,6287000.0,-795995000.0,680110000.0,-95937000.0,2823367000.0,0.21,,,,,,,,94753799,,,,,685809000.0,,2137558000.0,
4979,,2025-12,37308000000.0,19956000000.0,14393000000.0,12895000000.0,7784000000.0,1390000000.0,1864.81,50.4,31950000000.0,3450000000.0,3583000000.0,2327000000.0,230.31,12.37,6.24,4900000000.0,-1249000000.0,-3327000000.0,-549000000.0,4833000000.0,15.34,60.0,862000000.0,247000000.0,26.0,36.6,3.5,,7718212,,,,,17352000000.0,9174000000.0,-12519000000.0,
4980,,2025-03,151821000000.0,95915000000.0,95915000000.0,64442000000.0,,,570.78,63.2,110390000000.0,39735000000.0,37197000000.0,27737000000.0,162.04,28.92,18.27,40433000000.0,-22316000000.0,-21286000000.0,-9190000000.0,34979000000.0,36.63,58.0,8195000000.0,10027000000.0,,36.2,10.9,,168041977,,,,,55906000000.0,,-20927000000.0,
4985,,2025-12,149382000000.0,81290000000.0,63573000000.0,44862000000.0,7420000000.0,165000000.0,3429.13,50.2,179182000000.0,8087000000.0,8893000000.0,5238000000.0,239.99,6.99,3.51,10795000000.0,-3759000000.0,-1016000000.0,-4172000000.0,22930000000.0,6.02,125.0,2613000000.0,,52.1,52.1,3.8,,18539104,,,,,68092000000.0,7585000000.0,-45162000000.0,
4987,,2023-03,32630000000.0,25708000000.0,23060000000.0,13822000000.0,21000000.0,703000000.0,1014.81,78.8,19317000000.0,-1690000000.0,-1421000000.0,-3607000000.0,-142.39,-15.641803989592368,-11.054244560220654,725000000.0,-742000000.0,-266000000.0,-533000000.0,4640000000.0,3.75,6.0,202000000.0,,,,0.6,,22723465,,,,,6922000000.0,724000000.0,-2282000000.0,
4990,,2025-03,13655309000.0,8119682000.0,6771567000.0,5989526000.0,1581000000.0,658541000.0,762.37,59.5,9237406000.0,346085000.0,571186000.0,411843000.0,38.67,5.07,3.02,766546000.0,-135975000.0,-435687000.0,-372000000.0,3072426000.0,8.3,6.0,117150000.0,,15.5,15.5,0.8,,8882257,,,,,5535627000.0,2239541000.0,-2463201000.0,
4992,,2025-11,77600000000.0,52900000000.0,39489000000.0,35062000000.0,,,2051.96,68.2,49125000000.0,4913000000.0,6083000000.0,4452000000.0,169.89,8.42,5.74,7612000000.0,-2405000000.0,-1785000000.0,-2570000000.0,13224000000.0,15.5,46.0,952000000.0,1246000000.0,27.1,55.1,2.4,,19244527,,,,,24700000000.0,,-11476000000.0,
4994,,2025-03,34221146000.0,25157659000.0,24182370000.0,19413889000.0,,,3986.7,73.5,30849520000.0,2372949000.0,2396882000.0,1690889000.0,268.01,6.72,4.94,3344877000.0,-2139456000.0,-504082000.0,-1310000000.0,5781933000.0,10.84,80.0,446439000.0,,29.9,29.9,2.1,,6065761,,,,,9063487000.0,,-3281554000.0,
4995,,2025-11,7916784000.0,3413969000.0,3088960000.0,2269503000.0,,1338741000.0,3641.33,41.2,6444435000.0,180704000.0,281237000.0,181386000.0,202.38,5.56,2.29,469006000.0,-161913000.0,-290830000.0,-220000000.0,1919336000.0,7.28,30.0,22409000.0,144000.0,14.8,14.9,0.8,,848305,,,,,4502815000.0,1338741000.0,-2583479000.0,
4996,,2025-10,248205000000.0,151107000000.0,143247000000.0,110394000000.0,36782000000.0,14324000000.0,1199.81,58.2,170462000000.0,10567000000.0,13363000000.0,4381000000.0,36.38,3.03,1.77,33803000000.0,-8929000000.0,-27850000000.0,-7043000000.0,21845000000.0,19.83,24.0,4093000000.0,1000000.0,66.0,66.0,2.0,,119391403,,,,,97098000000.0,51106000000.0,-75253000000.0,
4997,,2025-03,152216000000.0,79423000000.0,74405000000.0,46420000000.0,12742000000.0,15435000000.0,987.62,50.8,99966000000.0,8576000000.0,7086000000.0,2356000000.0,30.06,3.05,1.55,10405000000.0,-354000000.0,-6940000000.0,-2872000000.0,22219000000.0,10.41,22.0,1496000000.0,152000000.0,73.2,79.7,2.2,,75337680,,,,,72793000000.0,28177000000.0,-50574000000.0,
4998,,2025-03,64970000000.0,27723000000.0,19906000000.0,11558000000.0,15514000000.0,560000000.0,1532.5,38.9,73854000000.0,2646000000.0,2520000000.0,1462000000.0,88.71,5.79,2.25,1815000000.0,-1552000000.0,282000000.0,-1727000000.0,9361000000.0,2.46,22.0,362000000.0,,24.8,24.8,1.5,,12989233,,,,,37247000000.0,16074000000.0,-27886000000.0,
4999,,2022-03,24682674000.0,14919402000.0,14187433000.0,8590788000.0,,,958.43,58.3,28577698000.0,2136925000.0,2148926000.0,1479157000.0,98.6,10.28,5.99,1484289000.0,-465757000.0,-168248000.0,-594000000.0,6767692000.0,5.19,15.0,149935000.0,32000.0,15.2,15.2,1.6,,14802784,,,,,9763272000.0,,-2995580000.0,
5002,,2019-03,1040644000000.0,283419000000.0,271215000000.0,215435000000.0,29725000000.0,42522000000.0,704.51,25.2,3082871000000.0,95322000000.0,101053000000.0,39142000000.0,105.05,14.91,3.76,74792000000.0,-50538000000.0,-21784000000.0,-38900000000.0,51096000000.0,2.43,106.0,15820000000.0,10003000000.0,40.42,66.0,,,384969695,,,,,757225000000.0,72247000000.0,-706129000000.0,
5008,,2022-03,88450000000.0,30016000000.0,29891000000.0,17161000000.0,15687000000.0,,2412.91,33.9,26747000000.0,2930000000.0,2894000000.0,2128000000.0,171.07,7.09,2.41,6068000000.0,-1211000000.0,-4810000000.0,-1396000000.0,506000000.0,22.69,40.0,497000000.0,,23.4,23.4,1.7,,12387946,,,,,58434000000.0,15687000000.0,-57928000000.0,
5009,,2025-03,20931000000.0,9620000000.0,9597000000.0,5730000000.0,30000000.0,2000000000.0,1459.34,46.0,68344000000.0,800000000.0,822000000.0,717000000.0,108.83,7.45,3.43,1351000000.0,-478000000.0,1373000000.0,-1048000000.0,5680000000.0,1.98,88.0,625000000.0,,80.8,80.8,6.1,,6576260,,,,,11311000000.0,2030000000.0,-5631000000.0,
500A,,2025-04,6160640000.0,4261992000.0,4259337000.0,4244337000.0,100000000.0,,1419.78,69.1,9426601000.0,1149464000.0,1145214000.0,775418000.0,258.47,18.21,12.59,309148000.0,-613571000.0,-143040000.0,-195084000.0,1264103000.0,3.28,23.0,69000000.0,,8.9,,,,2999997,,,,,1898648000.0,100000000.0,-634545000.0,
5010,,2025-12,27279000000.0,6378000000.0,693000000.0,1201000000.0,12000000000.0,3601000000.0,322.9,23.4,19776000000.0,1173000000.0,680000000.0,697000000.0,35.29,10.93,2.56,3686000000.0,-596000000.0,-2729000000.0,,2728000000.0,18.64,,,,,,,,2146175,,,,,20901000000.0,15601000000.0,-18173000000.0,
5011,,2025-03,112368000000.0,77320000000.0,72790000000.0,68991000000.0,1718000000.0,16205000000.0,2636.31,68.8,75745000000.0,6268000000.0,7047000000.0,4848000000.0,164.89,6.27,4.31,4895000000.0,-12465000000.0,13732000000.0,-12544000000.0,31611000000.0,6.46,75.0,2058000000.0,194000000.0,45.5,49.5,2.9,,27610561,,,,,35048000000.0,17923000000.0,-3437000000.0,
5013,,2025-03,63404000000.0,44970000000.0,37368000000.0,29777000000.0,4928000000.0,604000000.0,3213.8,68.5,55512000000.0,5068000000.0,6096000000.0,4315000000.0,317.91,9.93,6.81,4805000000.0,-1139000000.0,-2411000000.0,-1071000000.0,10499000000.0,8.66,98.0,1088000000.0,205000000.0,30.8,35.6,3.2,,11627357,,,,,18434000000.0,5532000000.0,-7935000000.0,
5015,,2025-12,12986000000.0,10076000000.0,10065151000.0,6831207000.0,,,438.9,77.6,14689000000.0,1561000000.0,1640000000.0,1050000000.0,45.74,10.42,8.09,895000000.0,375000000.0,-985000000.0,-115181000.0,1030760000.0,6.09,46.0,987181000.0,,100.5,100.5,10.5,992.0,22932674,22749212608.0,21.687800612155662,2.257762267566495,4.637096774193548,2910000000.0,,-1879240000.0,-0.0826068151184778
5016,,2025-03,1283002000000.0,711754000000.0,615297000000.0,432121000000.0,120717000000.0,180542000000.0,663.58,48.0,714940000000.0,112484000000.0,,68271000000.0,73.53,11.1,5.32,215431000000.0,-22118000000.0,-172249000000.0,-63809000000.0,58316000000.0,30.13,109.55,85000000000.0,1000000000.0,149.0,150.5,16.4,3656.0,927238614,3389984372784.0,49.721202230382154,4.762859601469047,2.9964442013129102,571248000000.0,301259000000.0,-512932000000.0,-0.15130807213095154
5017,,2025-03,372981000000.0,85940000000.0,75203000000.0,26387000000.0,107877000000.0,19500000000.0,1109.93,23.0,840196000000.0,-5568000000.0,-3894000000.0,-5774000000.0,-74.78,-7.677885190750369,-1.548068132156866,31443000000.0,-4864000000.0,-27823000000.0,-5000000000.0,8588000000.0,3.74,12.0,1157000000.0,,,,1.1,,67754723,,,,,287041000000.0,127377000000.0,-278453000000.0,
5018,,2025-02,38297000000.0,25009000000.0,18714000000.0,15273000000.0,3177000000.0,1940000000.0,2364.71,56.6,34374000000.0,1391000000.0,1821000000.0,1013000000.0,110.46,4.67,2.65,2751000000.0,-1214000000.0,-1677000000.0,-1391000000.0,5508000000.0,8.0,45.0,414000000.0,100000000.0,40.7,50.6,2.0,,7913866,,,,,13288000000.0,5117000000.0,-7780000000.0,
5019,,2025-03,4775586000000.0,1737699000000.0,1494580000000.0,1111225000000.0,479642000000.0,409879000000.0,1404.8,36.0,9190225000000.0,162185000000.0,214764000000.0,104055000000.0,77.83,6.05,2.18,476742000000.0,-118514000000.0,-343450000000.0,-111362000000.0,164251000000.0,5.19,36.0,46140000000.0,165320000000.0,46.3,205.2,2.6,,1063909453,,,,,3037887000000.0,889521000000.0,-2873636000000.0,
5020,,2025-03,8789377000000.0,3470563000000.0,3100660000000.0,2072028000000.0,535456000000.0,1801327000000.0,1152.5,35.3,12322494000000.0,106093000000.0,,226071000000.0,79.96,7.29,2.57,576835000000.0,130765000000.0,-630414000000.0,-282822000000.0,846563000000.0,4.68,26.0,69543000000.0,232379000000.0,32.5,135.3,2.3,,2690377440,,,,,5318814000000.0,2336783000000.0,-4472251000000.0,
5021,,2025-03,2156605000000.0,707477000000.0,591978000000.0,490634000000.0,222192000000.0,264936000000.0,3537.69,27.1,2799947000000.0,128249000000.0,150758000000.0,57671000000.0,336.39,9.86,2.67,137118000000.0,-145688000000.0,-69027000000.0,-93949000000.0,34905000000.0,4.9,165.0,26223000000.0,37102000000.0,49.1,113.4,4.7,,167334616,,,,,1449128000000.0,487128000000.0,-1414223000000.0,
5025,,2025-02,1187300000.0,889059000.0,841348000.0,519810000.0,,,327.25,70.9,1763285000.0,170149000.0,166605000.0,126540000.0,48.81,15.04,10.66,343407000.0,-34302000.0,-71371000.0,-36225000.0,683053000.0,19.48,,,45862000.0,,36.2,,,2570964,,,,,298241000.0,,384812000.0,
5026,,2025-08,4845099000.0,1665409000.0,1632502000.0,-422712000.0,190000000.0,1026076000.0,194.62,33.7,5714030000.0,-61846000.0,59774000.0,-343999000.0,-41.3,-21.071888426476658,-7.099937483217578,-68735000.0,-78229000.0,447187000.0,-116917000.0,1754139000.0,-1.2,,,,,,,,8388151,,,,,3179690000.0,1216076000.0,-1425551000.0,
5027,,2025-12,45143000000.0,17086000000.0,16886000000.0,8946000000.0,3507000000.0,6110000000.0,282.56,37.4,57300000000.0,1798000000.0,,927000000.0,15.45,5.49,2.05,268000000.0,-5866000000.0,4406000000.0,-849000000.0,8607000000.0,0.47,2.0,,747000000.0,12.9,93.5,0.7,,59760758,,,,,28057000000.0,9617000000.0,-19450000000.0,
5028,,2025-12,1266000000.0,965000000.0,965452000.0,574441000.0,30000000.0,,120.12,76.3,1436000000.0,171000000.0,171000000.0,121000000.0,15.13,12.53,9.56,50000000.0,-75000000.0,-119000000.0,-27775000.0,369533000.0,3.48,,,,,,,,8037395,,,,,301000000.0,30000000.0,68533000.0,
5029,,2025-03,1822576000.0,929279000.0,990857000.0,126213000.0,,,228.48,54.5,3804013000.0,203634000.0,204051000.0,184047000.0,42.6,18.54,10.1,220289000.0,-197635000.0,3791000.0,-19704000.0,833354000.0,5.79,,,59000.0,,0.0,,,4336734,,,,,893297000.0,,-59943000.0,
5030,,2023-12,1327539000.0,614297000.0,627491000.0,-652198000.0,200000000.0,213600000.0,144.09,46.3,923322000.0,-169374000.0,-71875000.0,-313027000.0,-73.42,-49.88549636568493,-23.579495592973164,-19476000.0,-372021000.0,536461000.0,-392445000.0,462591000.0,-2.11,,,,,,,,4354854,,,,,713242000.0,413600000.0,-250651000.0,
5031,,2025-01,4139536000.0,1871907000.0,1871907000.0,-122866000.0,,,134.03,45.2,6592963000.0,232568000.0,256180000.0,27830000.0,1.99,1.49,0.67,765610000.0,-41338000.0,-110000.0,-51247000.0,2983505000.0,11.61,,,,,,,287.0,13966328,4008336136.0,144.2211055276382,2.1413115801158926,,2267629000.0,,715876000.0,0.17859679820025953
5032,,2025-04,29143000000.0,21968000000.0,21968000000.0,18696000000.0,,,359.73,75.4,42876000000.0,16279000000.0,16214000000.0,11510000000.0,188.55,52.39,39.49,11184000000.0,-2277000000.0,-9379000000.0,-2258000000.0,15818000000.0,26.08,65.0,1973000000.0,7499000000.0,34.5,99.7,19.2,,61068023,,,,,7175000000.0,,8643000000.0,
5033,,2025-03,4244393000.0,1908259000.0,1839817000.0,589343000.0,,,294.3,45.0,4112318000.0,640363000.0,641949000.0,552682000.0,85.25,28.96,13.02,749129000.0,-128811000.0,-1003000.0,-128234000.0,3131381000.0,18.22,,,107000.0,,0.0,,,6251501,,,,,2336134000.0,,795247000.0,
5034,,2025-06,2616240000.0,2016886000.0,2014926000.0,553014000.0,,,539.64,77.0,3726133000.0,311894000.0,315006000.0,331860000.0,89.15,16.47,12.68,229667000.0,-59560000.0,2583000.0,-9560000.0,1831518000.0,6.16,,,,,,,,3733833,,,,,599354000.0,,1232164000.0,
5035,,2025-12,4786000000.0,3079000000.0,2745466000.0,1103966000.0,,393841000.0,450.84,64.0,4779000000.0,36000000.0,54000000.0,-195091000.0,-28.52,-7.105933928884932,-4.076284997910572,1035025000.0,-158917000.0,-305150000.0,-82623000.0,1419927000.0,21.66,3.0,20692000.0,53467000.0,,,0.6,409.0,6089668,2490674212.0,-14.340813464235625,0.8089230958103281,0.7334963325183375,1707000000.0,393841000.0,-287073000.0,-0.1152591529702641
5036,,2025-09,74467000000.0,27244000000.0,26818000000.0,17863000000.0,8800000000.0,12553000000.0,595.14,36.4,172580000000.0,7594000000.0,7372000000.0,5629000000.0,123.46,20.74,7.56,1135000000.0,-4743000000.0,3134000000.0,-5109000000.0,2939000000.0,0.66,40.0,1367000000.0,3403000000.0,33.3,93.8,7.3,1539.0,45061666,69349903974.0,12.46557589502673,2.545511084055205,2.599090318388564,47223000000.0,21353000000.0,-44284000000.0,-0.6385589231183728
5038,,2025-12,4283000000.0,3375000000.0,3375049000.0,2530723000.0,,,221.29,78.8,3392000000.0,1537000000.0,1546000000.0,1088000000.0,71.74,32.24,25.4,1270327000.0,-210377000.0,-168383000.0,-121783000.0,2857496000.0,37.45,16.0,181455000.0,118000.0,22.3,22.3,8.4,,15251701,,,,,908000000.0,,1949496000.0,
5039,,2025-12,1107000000.0,944000000.0,941631000.0,689991000.0,,,751.5,85.0,924000000.0,160000000.0,169000000.0,124000000.0,98.96,13.17,11.2,107000000.0,-5000000.0,,-5534000.0,875609000.0,11.58,,,,,,,,1253001,,,,,163000000.0,,712609000.0,
5070,,2024-12,6458285000.0,4070179000.0,4020543000.0,2425744000.0,287499000.0,219021000.0,403.45,62.7,12276867000.0,1022803000.0,1017439000.0,646107000.0,64.33,15.94,10.0,2024950000.0,-898750000.0,-766691000.0,-889000000.0,2108758000.0,16.49,12.0,60259000.0,,18.7,,3.2,,9965405,,,,,2388106000.0,506520000.0,-279348000.0,
5071,,2025-03,10796961000.0,6936617000.0,6920087000.0,5856049000.0,,,828.73,64.1,16253198000.0,1915894000.0,1910694000.0,1357636000.0,163.43,19.62,12.57,1560073000.0,-327177000.0,-282968000.0,-58000000.0,5971871000.0,9.6,49.0,298043000.0,57000.0,30.0,30.0,6.4,,8350231,,,,,3860344000.0,,2111527000.0,
